gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
2019-111Invictus GamingTopsports Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Support,Baolan,Invictus Gaming,Thresh,Galio,Irelia,Gragas,Alistar,Fiddlesticks,35.03333333,1,3,2,15,22,15, , , , , ,, , ,0.085632731,0.057088487,1.056137012, ,,1,3,,,,,,,,,,,,,,,9,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Invictus GamingTopsports Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Top,Duke,Invictus Gaming,Aatrox,Galio,Irelia,Gragas,Alistar,Fiddlesticks,35.03333333,1,4,2,12,22,15, , , , , ,, , ,0.114176974,0.085632731,1.056137012, ,,1,3,,,,,,,,,,,,,,,9,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Invictus GamingTopsports Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,ADC,LokeN,Topsports Gaming,Kai'Sa,Cassiopeia,Lucian,Rakan,Kalista,Caitlyn,35.03333333,0,5,2,6,15,22, , , , , ,, , ,0.142721218,0.142721218,1.056137012, ,,3,1,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Invictus GamingTopsports Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Jungle,Xx,Topsports Gaming,Sejuani,Cassiopeia,Lucian,Rakan,Kalista,Caitlyn,35.03333333,0,1,3,11,15,22, , , , , ,, , ,0.028544244,0.199809705,1.056137012, ,,3,1,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Invictus GamingTopsports Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Middle,Knight9,Topsports Gaming,Akali,Cassiopeia,Lucian,Rakan,Kalista,Caitlyn,35.03333333,0,4,4,4,15,22, , , , , ,, , ,0.114176974,0.085632731,1.056137012, ,,3,1,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Invictus GamingTopsports Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Support,Ben,Topsports Gaming,Braum,Cassiopeia,Lucian,Rakan,Kalista,Caitlyn,35.03333333,0,2,6,9,15,22, , , , , ,, , ,0.057088487,0.085632731,1.056137012, ,,3,1,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Invictus GamingTopsports Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Top,369,Topsports Gaming,Urgot,Cassiopeia,Lucian,Rakan,Kalista,Caitlyn,35.03333333,0,3,7,7,15,22, , , , , ,, , ,0.085632731,0.114176974,1.056137012, ,,3,1,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Invictus GamingTopsports Gaming,,LPL,2019-1, ,1,1,9.01,100,Blue,Team,Team,Invictus Gaming, ,Galio,Irelia,Gragas,Alistar,Fiddlesticks,35.03333333,1,22,15,64,22,15, , , , , ,, , ,0.627973359,0.428163654,1.056137012, ,,1,3,,,,,,,,,,,,,,,9,4,,,,,,, , ,,,,,,,, , ,68231,,,,,,,,,,,,,,,,,,,,,,,
2019-111Invictus GamingTopsports Gaming,,LPL,2019-1, ,1,1,9.01,200,Red,Team,Team,Topsports Gaming, ,Cassiopeia,Lucian,Rakan,Kalista,Caitlyn,35.03333333,0,15,22,37,15,22, , , , , ,, , ,0.428163654,0.627973359,1.056137012, ,,3,1,,,,,,,,,,,,,,,4,9,,,,,,, , ,,,,,,,, , ,60535,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Blue,ADC,LokeN,Topsports Gaming,Ezreal,Rakan,LeBlanc,Lissandra,Gragas,Urgot,31.26666667,0,2,3,7,11,20, , , , , ,, , ,0.063965885,0.287846482,0.991471215, ,,1,2,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Blue,Jungle,Xx,Topsports Gaming,Sejuani,Rakan,LeBlanc,Lissandra,Gragas,Urgot,31.26666667,0,0,3,8,11,20, , , , , ,, , ,0,0.159914712,0.991471215, ,,1,2,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Blue,Middle,Knight9,Topsports Gaming,Irelia,Rakan,LeBlanc,Lissandra,Gragas,Urgot,31.26666667,0,4,3,2,11,20, , , , , ,, , ,0.12793177,0.095948827,0.991471215, ,,1,2,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Blue,Support,Ben,Topsports Gaming,Thresh,Rakan,LeBlanc,Lissandra,Gragas,Urgot,31.26666667,0,0,5,6,11,20, , , , , ,, , ,0,0,0.991471215, ,,1,2,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Blue,Top,369,Topsports Gaming,Camille,Rakan,LeBlanc,Lissandra,Gragas,Urgot,31.26666667,0,5,6,1,11,20, , , , , ,, , ,0.159914712,0.095948827,0.991471215, ,,1,2,,,,,,,,,,,,,,,4,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Red,ADC,JackeyLove,Invictus Gaming,Kai'Sa,Cassiopeia,Lucian,Aatrox,Morgana,Viktor,31.26666667,1,9,2,7,20,11, , , , , ,, , ,0.287846482,0.063965885,0.991471215, ,,2,1,,,,,,,,,,,,,,,9,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Red,Jungle,Ning,Invictus Gaming,Zac,Cassiopeia,Lucian,Aatrox,Morgana,Viktor,31.26666667,1,5,1,14,20,11, , , , , ,, , ,0.159914712,0,0.991471215, ,,2,1,,,,,,,,,,,,,,,9,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Red,Middle,RooKie,Invictus Gaming,Jayce,Cassiopeia,Lucian,Aatrox,Morgana,Viktor,31.26666667,1,3,3,10,20,11, , , , , ,, , ,0.095948827,0.12793177,0.991471215, ,,2,1,,,,,,,,,,,,,,,9,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Red,Support,Baolan,Invictus Gaming,Alistar,Cassiopeia,Lucian,Aatrox,Morgana,Viktor,31.26666667,1,0,2,15,20,11, , , , , ,, , ,0,0,0.991471215, ,,2,1,,,,,,,,,,,,,,,9,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,1,Red,Top,Duke,Invictus Gaming,Vladimir,Cassiopeia,Lucian,Aatrox,Morgana,Viktor,31.26666667,1,3,3,8,20,11, , , , , ,, , ,0.095948827,0.159914712,0.991471215, ,,2,1,,,,,,,,,,,,,,,9,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,100,Blue,Team,Team,Topsports Gaming, ,Rakan,LeBlanc,Lissandra,Gragas,Urgot,31.26666667,0,11,20,24,11,20, , , , , ,, , ,0.351812367,0.639658849,0.991471215, ,,1,2,,,,,,,,,,,,,,,4,9,,,,,,, , ,,,,,,,, , ,52841,,,,,,,,,,,,,,,,,,,,,,,
2019-112Topsports GamingInvictus Gaming,,LPL,2019-1, ,1,2,9.01,200,Red,Team,Team,Invictus Gaming, ,Cassiopeia,Lucian,Aatrox,Morgana,Viktor,31.26666667,1,20,11,54,20,11, , , , , ,, , ,0.639658849,0.351812367,0.991471215, ,,2,1,,,,,,,,,,,,,,,9,4,,,,,,, , ,,,,,,,, , ,60023,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,ADC,ZWuJi,Rogue Warriors,Vayne,Akali,Camille,Irelia,Kha'zix,Zoe,29.05,1,3,0,4,10,3, , , , , ,, , ,0.103270224,0.034423408,0.447504303, ,,2,2,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Jungle,Xuzhu,Rogue Warriors,Xin Zhao,Akali,Camille,Irelia,Kha'zix,Zoe,29.05,1,3,1,6,10,3, , , , , ,, , ,0.103270224,0,0.447504303, ,,2,2,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Middle,KongMing,Rogue Warriors,Galio,Akali,Camille,Irelia,Kha'zix,Zoe,29.05,1,2,0,6,10,3, , , , , ,, , ,0.068846816,0.068846816,0.447504303, ,,2,2,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Support,killua,Rogue Warriors,Rakan,Akali,Camille,Irelia,Kha'zix,Zoe,29.05,1,0,1,8,10,3, , , , , ,, , ,0,0,0.447504303, ,,2,2,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Top,ZhaoYun,Rogue Warriors,Urgot,Akali,Camille,Irelia,Kha'zix,Zoe,29.05,1,2,1,4,10,3, , , , , ,, , ,0.068846816,0,0.447504303, ,,2,2,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,ADC,imp,JD Gaming,Ezreal,Cassiopeia,Aatrox,Morgana,Xayah,Lucian,29.05,0,1,1,2,3,10, , , , , ,, , ,0.034423408,0.103270224,0.447504303, ,,2,2,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Jungle,Levi,JD Gaming,Rek'Sai,Cassiopeia,Aatrox,Morgana,Xayah,Lucian,29.05,0,0,4,2,3,10, , , , , ,, , ,0,0.103270224,0.447504303, ,,2,2,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Middle,Yagao,JD Gaming,Ryze,Cassiopeia,Aatrox,Morgana,Xayah,Lucian,29.05,0,2,3,1,3,10, , , , , ,, , ,0.068846816,0.068846816,0.447504303, ,,2,2,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Support,LvMao,JD Gaming,Tahm Kench,Cassiopeia,Aatrox,Morgana,Xayah,Lucian,29.05,0,0,1,2,3,10, , , , , ,, , ,0,0,0.447504303, ,,2,2,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Top,Zoom,JD Gaming,Sion,Cassiopeia,Aatrox,Morgana,Xayah,Lucian,29.05,0,0,1,1,3,10, , , , , ,, , ,0,0.068846816,0.447504303, ,,2,2,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,100,Blue,Team,Team,Rogue Warriors, ,Akali,Camille,Irelia,Kha'zix,Zoe,29.05,1,10,3,28,10,3, , , , , ,, , ,0.344234079,0.103270224,0.447504303, ,,2,2,,,,,,,,,,,,,,,9,3,,,,,,, , ,,,,,,,, , ,54232,,,,,,,,,,,,,,,,,,,,,,,
2019-111Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,1,9.01,200,Red,Team,Team,JD Gaming, ,Cassiopeia,Aatrox,Morgana,Xayah,Lucian,29.05,0,3,10,8,3,10, , , , , ,, , ,0.103270224,0.344234079,0.447504303, ,,2,2,,,,,,,,,,,,,,,3,9,,,,,,, , ,,,,,,,, , ,48532,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Blue,ADC,imp,JD Gaming,Lucian,Irelia,Camille,Cassiopeia,Sion,Kled,27.05,1,0,0,2,4,6, , , , , ,, , ,0,0.147874307,0.369685767, ,,3,0,,,,,,,,,,,,,,,11,1,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Blue,Jungle,Flawless,JD Gaming,Lee Sin,Irelia,Camille,Cassiopeia,Sion,Kled,27.05,1,0,1,1,4,6, , , , , ,, , ,0,0.073937153,0.369685767, ,,3,0,,,,,,,,,,,,,,,11,1,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Blue,Middle,Yagao,JD Gaming,Zoe,Irelia,Camille,Cassiopeia,Sion,Kled,27.05,1,3,0,0,4,6, , , , , ,, , ,0.11090573,0,0.369685767, ,,3,0,,,,,,,,,,,,,,,11,1,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Blue,Support,LvMao,JD Gaming,Alistar,Irelia,Camille,Cassiopeia,Sion,Kled,27.05,1,1,3,2,4,6, , , , , ,, , ,0.036968577,0,0.369685767, ,,3,0,,,,,,,,,,,,,,,11,1,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Blue,Top,Zoom,JD Gaming,Ryze,Irelia,Camille,Cassiopeia,Sion,Kled,27.05,1,0,2,0,4,6, , , , , ,, , ,0,0,0.369685767, ,,3,0,,,,,,,,,,,,,,,11,1,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Red,ADC,ZWuJi,Rogue Warriors,Varus,Akali,Aatrox,Urgot,Zac,Fiora,27.05,0,4,1,1,6,4, , , , , ,, , ,0.147874307,0,0.369685767, ,,0,3,,,,,,,,,,,,,,,1,11,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Red,Jungle,Xuzhu,Rogue Warriors,Gragas,Akali,Aatrox,Urgot,Zac,Fiora,27.05,0,2,3,1,6,4, , , , , ,, , ,0.073937153,0,0.369685767, ,,0,3,,,,,,,,,,,,,,,1,11,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Red,Middle,KongMing,Rogue Warriors,Galio,Akali,Aatrox,Urgot,Zac,Fiora,27.05,0,0,0,3,6,4, , , , , ,, , ,0,0.11090573,0.369685767, ,,0,3,,,,,,,,,,,,,,,1,11,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Red,Support,killua,Rogue Warriors,Tahm Kench,Akali,Aatrox,Urgot,Zac,Fiora,27.05,0,0,0,5,6,4, , , , , ,, , ,0,0.036968577,0.369685767, ,,0,3,,,,,,,,,,,,,,,1,11,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,1,Red,Top,ZhaoYun,Rogue Warriors,Ornn,Akali,Aatrox,Urgot,Zac,Fiora,27.05,0,0,0,3,6,4, , , , , ,, , ,0,0,0.369685767, ,,0,3,,,,,,,,,,,,,,,1,11,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,100,Blue,Team,Team,JD Gaming, ,Irelia,Camille,Cassiopeia,Sion,Kled,27.05,1,4,6,5,4,6, , , , , ,, , ,0.147874307,0.22181146,0.369685767, ,,3,0,,,,,,,,,,,,,,,11,1,,,,,,, , ,,,,,,,, , ,53244,,,,,,,,,,,,,,,,,,,,,,,
2019-112JD GamingRogue Warriors,,LPL,2019-1, ,1,2,9.01,200,Red,Team,Team,Rogue Warriors, ,Akali,Aatrox,Urgot,Zac,Fiora,27.05,0,6,4,13,6,4, , , , , ,, , ,0.22181146,0.147874307,0.369685767, ,,0,3,,,,,,,,,,,,,,,1,11,,,,,,, , ,,,,,,,, , ,44356,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Blue,ADC,ZWuJi,Rogue Warriors,Lucian,Akali,Camille,Zoe,Alistar,Braum,34.23333333,0,2,0,2,5,8, , , , , ,, , ,0.05842259,0.05842259,0.379746835, ,,4,1,,,,,,,,,,,,,,,8,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Blue,Jungle,Xuzhu,Rogue Warriors,Xin Zhao,Akali,Camille,Zoe,Alistar,Braum,34.23333333,0,0,2,5,5,8, , , , , ,, , ,0,0.05842259,0.379746835, ,,4,1,,,,,,,,,,,,,,,8,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Blue,Middle,KongMing,Rogue Warriors,Lissandra,Akali,Camille,Zoe,Alistar,Braum,34.23333333,0,2,1,3,5,8, , , , , ,, , ,0.05842259,0.05842259,0.379746835, ,,4,1,,,,,,,,,,,,,,,8,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Blue,Support,killua,Rogue Warriors,Fiddlesticks,Akali,Camille,Zoe,Alistar,Braum,34.23333333,0,1,1,4,5,8, , , , , ,, , ,0.029211295,0.029211295,0.379746835, ,,4,1,,,,,,,,,,,,,,,8,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Blue,Top,ZhaoYun,Rogue Warriors,Urgot,Akali,Camille,Zoe,Alistar,Braum,34.23333333,0,0,4,3,5,8, , , , , ,, , ,0,0.029211295,0.379746835, ,,4,1,,,,,,,,,,,,,,,8,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Red,ADC,imp,JD Gaming,Kai'Sa,Cassiopeia,Aatrox,Galio,Morgana,Thresh,34.23333333,1,2,0,4,8,5, , , , , ,, , ,0.05842259,0.05842259,0.379746835, ,,1,4,,,,,,,,,,,,,,,9,8,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Red,Jungle,Flawless,JD Gaming,Sejuani,Cassiopeia,Aatrox,Galio,Morgana,Thresh,34.23333333,1,2,1,5,8,5, , , , , ,, , ,0.05842259,0,0.379746835, ,,1,4,,,,,,,,,,,,,,,9,8,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Red,Middle,Yagao,JD Gaming,Syndra,Cassiopeia,Aatrox,Galio,Morgana,Thresh,34.23333333,1,2,1,4,8,5, , , , , ,, , ,0.05842259,0.05842259,0.379746835, ,,1,4,,,,,,,,,,,,,,,9,8,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Red,Support,LvMao,JD Gaming,Rakan,Cassiopeia,Aatrox,Galio,Morgana,Thresh,34.23333333,1,1,2,6,8,5, , , , , ,, , ,0.029211295,0.029211295,0.379746835, ,,1,4,,,,,,,,,,,,,,,9,8,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,1,Red,Top,Zoom,JD Gaming,Irelia,Cassiopeia,Aatrox,Galio,Morgana,Thresh,34.23333333,1,1,1,5,8,5, , , , , ,, , ,0.029211295,0,0.379746835, ,,1,4,,,,,,,,,,,,,,,9,8,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,100,Blue,Team,Team,Rogue Warriors, ,Akali,Camille,Zoe,Alistar,Braum,34.23333333,0,5,8,17,5,8, , , , , ,, , ,0.146056475,0.23369036,0.379746835, ,,4,1,,,,,,,,,,,,,,,8,9,,,,,,, , ,,,,,,,, , ,56878,,,,,,,,,,,,,,,,,,,,,,,
2019-113Rogue WarriorsJD Gaming,,LPL,2019-1, ,1,3,9.01,200,Red,Team,Team,JD Gaming, ,Cassiopeia,Aatrox,Galio,Morgana,Thresh,34.23333333,1,8,5,24,8,5, , , , , ,, , ,0.23369036,0.146056475,0.379746835, ,,1,4,,,,,,,,,,,,,,,9,8,,,,,,, , ,,,,,,,, , ,62488,,,,,,,,,,,,,,,,,,,,,,,
2019-111Bilibili GamingLGD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,ADC,jinjiao,Bilibili Gaming,Sivir,Irelia,Lucian,Akali,Zoe,Yasuo,30.65,1,7,0,6,16,2, , , , , ,, , ,0.228384992,0,0.587275693, ,,3,1,,,,,,,,,,,,,,,10,0,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Bilibili GamingLGD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Jungle,Metoer,Bilibili Gaming,Camille,Irelia,Lucian,Akali,Zoe,Yasuo,30.65,1,2,1,10,16,2, , , , , ,, , ,0.065252855,0,0.587275693, ,,3,1,,,,,,,,,,,,,,,10,0,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Bilibili GamingLGD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Middle,kurO,Bilibili Gaming,Galio,Irelia,Lucian,Akali,Zoe,Yasuo,30.65,1,4,0,9,16,2, , , , , ,, , ,0.13050571,0,0.587275693, ,,3,1,,,,,,,,,,,,,,,10,0,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Bilibili GamingLGD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Support,Mni,Bilibili Gaming,Tahm Kench,Irelia,Lucian,Akali,Zoe,Yasuo,30.65,1,1,1,8,16,2, , , , , ,, , ,0.032626427,0,0.587275693, ,,3,1,,,,,,,,,,,,,,,10,0,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Bilibili GamingLGD Gaming,,LPL,2019-1, ,1,1,9.01,1,Blue,Top,ADD,Bilibili Gaming,Kled,Irelia,Lucian,Akali,Zoe,Yasuo,30.65,1,2,0,5,16,2, , , , , ,, , ,0.065252855,0.065252855,0.587275693, ,,3,1,,,,,,,,,,,,,,,10,0,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Bilibili GamingLGD Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,ADC,Kramer,LGD Gaming,Kai'Sa,Cassiopeia,Aatrox,Sion,Morgana,Rakan,30.65,0,0,3,2,2,16, , , , , ,, , ,0,0.228384992,0.587275693, ,,1,3,,,,,,,,,,,,,,,0,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Bilibili GamingLGD Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Jungle,Condi,LGD Gaming,Lee Sin,Cassiopeia,Aatrox,Sion,Morgana,Rakan,30.65,0,0,2,2,2,16, , , , , ,, , ,0,0.065252855,0.587275693, ,,1,3,,,,,,,,,,,,,,,0,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Bilibili GamingLGD Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Middle,Yuuki,LGD Gaming,Lissandra,Cassiopeia,Aatrox,Sion,Morgana,Rakan,30.65,0,0,3,2,2,16, , , , , ,, , ,0,0.13050571,0.587275693, ,,1,3,,,,,,,,,,,,,,,0,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2019-111Bilibili GamingLGD Gaming,,LPL,2019-1, ,1,1,9.01,1,Red,Support,Pyl,LGD Gaming,Alistar,Cassiopeia,Aatrox,Sion,Morgana,Rakan,30.65,0,0,4,2,2,16, , , , , ,, , ,0,0.032626427,0.587275693, ,,1,3,,,,,,,,,,,,,,,0,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
